LEA_NAME,simbli_id,LEAID
Nuview Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030352,627780
Harmony Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030353,616620
Pacifica,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030354,620460
Palm Springs Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030355,629550
Ramona City Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030356,631710
Princeton Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030357,631620
Palo Verde Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030358,629640
Holtville Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030359,617430
Palos Verdes Peninsula Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030360,629700
Empire Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030361,612690
Panama-Buena Vista Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030362,606390
Redondo Beach Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030363,600032
Paradise Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030364,629820
Parlier Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030365,629910
Reeds Creek Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030366,632250
Reef-Sunset Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030367,632270
Paso Robles Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030368,600048
Patterson Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030369,630030
Acton-Agua Dulce Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030370,600001
Island Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030371,618510
Rialto Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030372,632370
Satsuma City,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030373,100189
Adelanto Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030374,601710
Richfield Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030375,632400
Placer Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030376,630750
Rim of the World Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030377,632610
Albany City Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030378,601860
Kelseyville Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030379,619320
Pleasant Valley,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030380,630990
Alexander Valley Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030381,601890
Pleasanton Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030382,600020
Alpaugh Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030383,602010
Plumas Lake Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030384,631180
Kern High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030385,619540
Riverdale Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030386,600040
Pollock Pines Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030387,631290
Pope Valley Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030388,631380
Rocklin Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030389,600013
King City Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030390,619680
Roseland,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030391,633510
Red Bluff Joint Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030392,632010
Amador County Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030393,602450
Red Bluff Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030394,631980
Arcata Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030395,603000
Redlands Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030396,632070
Armona Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030397,603180
Round Valley Joint Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030398,633690
Baker Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030399,603610
Round Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030400,633720
Riverbank Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030401,600061
Ripon Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030402,632880
Sacramento City Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030403,633840
Riverbank Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030404,600061
San Benito High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030405,634140
Riverside Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030406,633150
Brawley Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030407,605790
Burlingame Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030408,606480
San Bernardino City Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030409,634170
Calexico Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030410,606900
Rowland Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030411,633750
Caruthers Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030412,600067
Saddleback Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030413,633860
Las Virgenes Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030414,621000
Elverta Joint Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030415,612600
San Diego County Office of Education,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030416,691030
San Gabriel Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030417,634425
San Diego Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030418,634320
San Jacinto Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030419,634440
San Jose Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030421,634590
San Lorenzo Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030422,634740
San Leandro Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030423,634680
San Marino Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030424,634860
Fallbrook Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030425,613530
San Pasqual Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030426,635070
San Mateo Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030427,634980
San Mateo-Foster City,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030428,634920
San Ramon Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030429,635130
Corning Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030430,609780
Sanger Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030431,635250
Santa Clara Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030433,635430
Corona-Norco Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030434,609850
Santa Monica-Malibu Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030435,635700
Santa Paula Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030436,601421
Santa Maria Joint Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030437,635670
Santa Rosa City Schools,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030438,601329
Siskiyou Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030439,636940
Saugus Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030440,635970
Selma Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030442,636270
Siskiyou Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030443,636940
Snowline Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030444,636970
Santa Rita Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030445,635790
Sonoma County Office of Education,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030446,691040
Santa Ynez Valley Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030447,635850
Glendora Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030448,615270
Sausalito Marin City,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030450,636000
Sonora Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030451,637260
Dinuba Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030452,600065
Golden Feather Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030453,615480
Southern Humboldt Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030455,637590
Standard Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030456,637890
Gorman Joint,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030457,615600
Gorman Joint,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030458,615600
Sequoia Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030459,636390
Stanislaus Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030460,637950
Shasta County Office of Education,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030461,691037
Sulphur Springs Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030462,638220
Summerville Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030463,638280
Shasta Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030464,636570
Sunol Glen Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030465,600021
Shasta Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030466,636600
Hanford Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030467,616470
Tamalpais Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030468,638790
Shoreline Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030469,636670
Tehachapi Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030470,638880
Turlock Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030471,600158
Tustin Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030472,640150
Planada Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030473,630840
Sierra Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030474,636805
Simi Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030475,636840
Twin Rivers Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030476,601332
Porterville Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030477,600064
Soledad Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030478,637050
Ukiah Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030479,640300
Wilsona Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030480,642810
Wilsona Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030481,642810
Union Hill Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030482,640380
Soquel Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030483,637290
South Fork Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030485,637470
South San Francisco Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030487,637530
Southern California ROC,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030488,600107
Lawndale Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030490,621210
Washington Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030491,641610
Goleta Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030493,615510
Le Grand Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030494,621270
Waugh Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030496,641790
Lemoore Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030497,621400
Lewiston Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030498,621480
West Contra Costa Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030499,632550
Woodside Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030501,643140
William S. Hart Union High,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030502,642510
Lindsay Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030503,621870
Woodside Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030504,643140
Washington Colony Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030505,641460
Columbia Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030506,609480
Alhambra Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030507,600153
Livermore Valley Joint Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030508,622110
Vista del Mar Union,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030509,641220
Alvord Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030510,602430
Loma Prieta Joint Union Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030511,622350
Arcadia Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030512,602970
Aromas - San Juan Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030513,691136
Lone Pine Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030514,622440
Atwater Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030515,603420
Banning Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030516,603840
Los Angeles County Office of Education,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030517,691078
Los Banos Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030519,622740
Bear Valley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030520,604230
Los Olivos Elementary,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030521,622920
Bellflower Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030522,604440
San Juan Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030523,634620
Berkeley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030524,604740
Benicia Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030525,604620
Lynwood Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030526,623160
Berkeley Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030527,604740
Manhattan Beach Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030528,600025
Beverly Hills Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030529,604830
Bonsall Unified,https://simbli.eboardsolutions.com/SB_Meetings/SB_MeetingListing.aspx?S=36030532,601426
